,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A
21939,1,2,4,4,1,2,1,1,5,2,1,1,1,2,4,2,5,1,5,2
58847,1,1,4,5,2,4,4,2,5,4,4,1,1,5,2,4,3,1,3,1
28620,5,2,4,2,4,4,2,4,5,4,2,5,1,1,1,2,2,4,5,4
27320,4,4,3,4,5,3,2,4,2,2,1,4,3,1,5,1,1,3,3,2
24738,3,2,1,4,1,4,4,1,5,4,1,4,1,3,3,5,1,1,2,1
29316,2,2,3,3,2,1,1,1,5,4,1,4,1,2,2,3,1,4,5,1
67989,5,5,3,2,4,3,2,4,2,3,2,5,5,3,4,4,2,4,5,4
29410,5,2,1,1,5,4,2,5,4,4,1,4,2,1,2,1,4,4,5,1
29211,2,1,3,3,4,2,3,2,5,5,2,5,2,4,2,2,3,5,5,1
2528,5,1,1,2,5,1,1,4,2,1,1,5,5,1,5,1,1,2,5,5
46133,4,5,1,1,2,2,1,5,3,2,2,5,4,2,5,2,4,5,4,4
57864,1,5,5,5,1,1,1,2,5,2,1,3,1,3,1,5,1,4,5,3
6963,5,4,2,1,5,2,2,2,2,1,1,5,4,1,1,1,2,5,5,2
62022,4,5,2,1,4,1,1,4,4,1,1,3,4,1,4,3,3,4,3,3
13535,1,1,3,3,2,2,1,2,5,2,2,2,2,3,2,2,1,2,5,1
4940,4,5,4,2,3,2,1,4,5,4,3,2,4,3,4,3,4,4,5,3
25984,4,2,2,2,4,4,2,4,4,4,1,5,5,3,4,5,2,3,5,4
5953,4,3,2,1,4,4,3,3,5,5,4,5,3,3,5,4,4,4,3,1
66050,4,2,1,1,5,1,2,3,2,2,1,5,1,1,3,1,1,4,5,3
16323,5,1,4,1,3,1,1,1,3,1,3,5,1,1,1,4,1,3,5,3
47622,4,2,4,2,4,1,4,1,5,2,1,4,2,4,1,5,4,2,4,2
55128,5,5,2,3,5,2,1,4,2,1,2,5,5,4,4,1,1,5,5,1
9506,5,4,3,2,5,4,2,1,2,3,2,5,1,2,3,2,3,5,4,3
624,4,4,2,2,4,2,1,5,2,2,1,4,4,2,4,1,1,5,5,4
24397,4,4,2,1,5,1,1,4,4,1,1,5,5,1,4,1,2,4,2,2
71770,1,1,5,4,1,5,2,2,5,4,2,2,1,2,3,2,4,4,5,1
50046,2,5,4,1,2,4,2,2,5,5,1,5,1,1,1,5,1,4,5,4
27663,5,5,2,1,5,2,1,4,3,1,2,5,5,1,5,2,2,4,4,2
44368,1,1,5,5,1,5,5,1,5,5,5,1,1,4,1,5,1,1,1,1
71648,2,2,4,4,2,4,3,2,5,4,2,1,1,2,1,1,4,2,2,1
65462,4,2,2,1,5,2,1,5,2,4,1,5,5,2,4,4,2,5,5,4
16718,4,5,1,3,5,1,1,2,3,1,1,4,2,3,4,5,1,3,4,4
15420,5,4,2,1,4,1,1,5,2,2,1,5,5,2,5,1,1,5,5,4
22278,4,5,2,5,4,5,2,1,5,4,2,2,2,2,2,4,4,4,5,1
47863,3,4,2,2,4,1,1,4,2,2,1,4,4,2,4,1,2,4,5,5
2721,1,4,2,4,2,5,2,1,5,5,1,1,1,3,4,3,5,3,4,1
28034,5,5,5,1,5,5,1,1,5,5,5,5,5,1,5,5,1,1,5,5
64768,2,1,2,5,1,5,5,2,5,5,1,5,1,4,1,3,4,1,5,3
12586,2,1,1,4,1,4,4,2,5,2,3,2,1,4,3,5,5,2,1,1
39980,1,4,5,5,2,5,5,1,5,5,5,3,1,2,4,5,2,4,1,1
47587,1,2,4,2,5,4,4,2,4,4,1,2,1,3,3,3,3,2,5,1
63878,3,4,4,3,4,2,1,5,4,2,1,4,4,2,4,4,2,4,5,2
31427,5,4,1,2,4,1,1,1,2,2,1,4,2,1,5,1,1,4,4,3
17367,4,4,2,2,4,2,2,2,4,2,2,5,5,2,4,2,1,4,5,2
32650,1,1,4,5,1,4,2,4,5,5,1,2,1,2,1,1,5,4,5,1
45282,4,2,2,5,5,2,1,1,5,1,1,5,4,1,4,4,2,4,5,1
59138,2,4,5,4,4,2,4,4,5,2,2,4,2,1,5,2,2,2,2,3
7200,2,4,4,4,4,4,3,3,4,4,3,5,4,1,5,4,2,4,5,1
1013,4,3,3,1,4,3,2,2,4,4,3,5,5,1,5,1,1,5,4,1
63741,1,3,5,5,1,5,2,2,5,4,5,1,2,4,2,4,1,2,3,2
47460,5,4,5,4,5,4,2,4,5,5,1,5,1,4,3,1,1,4,5,5
47646,1,2,3,5,2,2,2,4,5,4,1,2,2,1,4,4,1,4,5,1
51466,5,2,4,1,5,1,2,1,1,1,1,4,4,1,5,1,2,5,4,1
3452,2,2,3,4,2,4,4,1,5,4,2,1,1,5,1,4,3,4,4,1
45453,5,5,1,1,5,1,1,5,1,2,1,5,5,1,5,1,5,5,5,5
73412,5,5,1,3,5,4,3,5,3,5,1,5,5,1,3,5,2,4,5,5
25248,4,4,1,1,2,1,3,5,1,4,3,5,1,1,5,1,4,5,5,2
64424,2,1,2,5,2,4,1,1,5,3,3,2,2,3,2,1,1,2,5,3
52546,4,5,5,4,4,1,1,5,5,2,2,5,5,1,4,1,4,4,5,3
59096,4,4,2,4,2,3,4,1,5,5,2,1,2,3,2,4,3,4,5,3
53211,1,2,1,4,1,3,2,1,5,5,2,1,1,2,2,3,4,1,5,2
2617,5,5,2,1,5,1,1,4,1,1,1,5,5,1,5,1,1,5,5,5
57462,5,5,1,5,5,1,1,5,2,1,1,5,5,1,4,5,1,5,5,5
68640,4,3,2,3,5,1,1,4,3,2,1,5,1,2,4,4,1,5,5,3
66182,2,4,4,5,4,4,5,1,4,5,1,3,2,3,2,4,3,4,5,1
9841,2,2,3,4,2,5,2,1,5,4,2,2,2,3,2,2,2,4,4,1
29647,2,1,5,2,5,1,3,4,3,3,1,5,5,2,4,1,1,5,1,5
54427,2,1,2,1,4,5,5,5,5,5,1,4,2,2,3,2,1,4,4,1
40384,1,5,2,5,4,1,1,1,5,4,1,4,2,2,2,1,2,3,5,2
60136,3,1,4,4,4,2,1,1,5,2,2,4,1,4,3,2,1,5,5,1
7281,3,2,3,4,1,5,4,1,5,5,1,1,1,3,1,2,3,1,5,1
9289,1,1,5,5,2,5,5,2,5,4,5,3,1,3,1,5,5,1,1,1
16780,1,4,5,5,2,5,5,1,3,2,2,2,1,4,1,5,1,4,4,1
2885,5,5,4,1,5,4,4,5,4,4,1,5,5,1,5,1,2,4,5,2
32708,4,1,4,4,2,4,4,1,4,4,2,3,1,3,2,5,4,2,4,1
12694,3,4,2,4,4,1,2,3,4,4,1,2,2,4,4,2,1,4,4,3
54605,1,2,3,3,3,4,4,4,5,5,2,3,3,2,3,1,1,4,5,4
6465,4,4,4,4,2,2,1,1,4,2,2,5,5,4,4,2,4,5,4,2
36706,1,5,1,1,5,1,1,4,5,4,1,5,5,1,5,1,1,4,5,5
62981,2,2,4,5,3,4,4,1,5,4,5,1,1,4,3,4,4,1,4,1
72285,2,1,3,2,3,1,1,5,3,2,2,4,1,1,5,2,3,1,5,1
36000,3,5,1,2,4,1,1,5,2,1,1,5,5,1,5,2,1,5,5,3
65901,1,1,5,1,1,5,5,1,5,5,1,1,1,4,1,1,1,4,3,1
27843,5,2,2,2,5,1,1,5,1,5,1,5,5,1,5,1,1,5,5,1
39658,4,5,4,2,5,2,1,5,4,3,2,5,4,3,3,2,3,4,2,5
41737,5,4,1,3,4,1,1,5,4,3,1,5,5,1,4,1,1,5,5,4
18479,1,1,3,3,4,3,2,2,4,5,1,1,2,1,1,1,4,4,5,1
8197,4,2,5,5,4,5,4,2,5,4,1,2,2,2,4,4,2,2,5,3
38114,2,3,1,4,2,2,1,4,5,2,3,4,1,1,3,3,2,4,1,1
416,4,5,1,1,4,1,1,4,1,2,3,4,2,1,5,1,4,5,1,4
23428,1,1,5,5,4,3,4,4,5,3,2,1,1,2,4,2,3,3,5,3
13183,1,2,4,4,2,1,4,2,5,5,1,2,3,3,1,5,1,4,5,1
47175,1,1,1,5,5,1,1,1,5,5,5,1,1,5,1,5,1,1,5,1
65017,2,4,2,2,4,2,2,4,5,4,1,4,1,1,2,1,2,4,5,1
24659,3,4,4,3,2,2,2,1,5,5,3,3,1,5,1,3,3,3,1,1
3694,4,2,3,3,4,3,4,3,3,3,3,4,4,3,4,3,2,4,5,1
44130,4,5,1,1,5,1,1,4,3,1,1,5,2,1,4,1,1,5,5,1
72521,1,3,2,5,1,3,2,2,5,4,3,2,4,4,1,2,5,4,5,1
14217,1,1,2,4,4,2,4,5,5,5,3,5,5,2,1,2,4,4,5,5
25770,4,5,4,2,5,2,2,5,3,4,2,4,4,1,5,5,2,5,5,3
40220,3,5,1,1,5,1,1,3,5,4,1,5,1,1,4,1,3,5,5,1
50743,4,4,1,3,4,1,1,4,2,2,2,4,4,2,3,1,2,2,5,1
13701,4,5,3,2,4,2,1,4,3,3,1,2,2,2,5,2,3,4,5,1
43379,4,4,2,1,4,1,1,4,5,1,1,5,5,1,4,1,1,4,1,2
61744,4,5,5,2,2,2,1,5,5,5,1,1,1,5,1,1,5,1,5,5
45357,2,3,4,4,4,5,4,4,5,5,2,3,1,3,2,3,3,5,5,4
24095,5,5,3,5,5,1,1,5,5,5,1,5,1,1,5,5,5,5,5,5
68284,3,4,2,1,2,1,2,4,5,4,1,2,1,1,2,1,1,2,5,1
29103,1,3,2,3,1,5,2,2,5,5,1,1,1,4,1,4,2,2,3,4
60331,2,1,1,4,4,5,5,2,5,5,3,4,1,4,4,5,4,5,5,1
31559,5,5,1,1,5,1,1,5,1,3,1,5,5,1,5,1,1,5,5,1
57142,4,5,5,4,4,5,4,4,5,5,3,3,5,3,4,4,3,3,1,5
474,2,4,3,2,2,1,2,1,4,2,1,2,1,1,4,3,4,3,5,1
20173,5,3,5,1,4,4,2,5,5,4,1,5,4,1,2,4,5,5,5,2
12456,4,1,4,5,1,4,2,1,5,2,4,5,1,1,4,5,5,1,5,1
29305,5,5,1,1,5,1,1,5,1,2,1,5,1,1,5,1,1,5,5,1
38226,5,5,5,4,5,5,5,4,5,5,2,1,5,5,3,2,5,5,3,5
21102,2,2,5,2,4,2,2,4,5,4,2,2,2,2,4,1,2,4,4,2
14502,1,2,5,5,2,5,4,1,5,5,1,2,1,4,3,2,4,3,5,1
42155,4,1,3,1,5,2,2,4,2,1,1,4,5,1,4,4,2,4,5,1
66841,1,1,2,1,2,4,2,5,4,4,1,5,1,1,2,3,2,5,4,1
15108,5,5,1,1,5,1,1,5,3,1,1,5,4,1,5,5,1,5,5,4
37061,5,4,2,2,5,2,1,5,1,1,2,4,5,2,4,5,2,4,5,2
46829,2,4,5,1,5,2,1,5,4,5,1,5,5,1,4,1,4,5,1,4
42100,4,2,3,3,4,1,1,1,4,3,1,4,4,2,1,2,3,4,3,1
48448,5,5,3,3,5,1,2,5,2,1,2,5,4,1,5,4,3,4,5,1
6370,4,1,1,2,4,2,2,3,2,2,2,5,5,1,3,2,4,5,5,4
61652,4,4,1,1,5,2,1,4,5,4,1,5,1,1,5,5,1,5,5,2
39668,5,5,5,3,4,1,1,5,1,1,1,5,5,2,5,1,1,3,5,5
51264,1,2,5,3,1,5,4,2,5,5,1,1,1,3,3,5,5,2,4,1
15067,3,1,4,4,3,3,3,1,5,5,2,4,1,5,1,5,5,3,5,1
71547,3,4,4,4,2,2,2,4,4,4,4,4,4,1,4,5,2,4,4,2
12495,4,4,1,3,4,1,1,2,1,1,1,5,4,2,3,1,5,5,5,1
61601,5,5,1,3,5,1,1,4,5,5,1,5,5,1,1,1,5,5,5,5
14117,4,5,5,2,5,1,1,5,5,1,1,1,4,1,4,1,1,5,5,2
54875,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,5,5,1,5
8979,4,5,5,4,5,5,5,1,5,1,5,1,1,3,3,5,3,2,1,2
36606,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
12065,2,5,4,4,4,3,2,3,4,2,2,4,3,2,5,2,1,4,5,3
60678,5,5,1,1,5,1,1,4,1,1,1,5,1,1,5,1,5,4,5,3
14527,4,4,2,5,5,5,5,4,5,3,1,4,5,5,3,4,3,4,3,1
31790,2,1,3,4,3,5,2,1,5,3,1,2,1,4,2,4,3,2,2,1
72661,2,3,2,2,3,3,2,4,4,4,3,4,2,3,4,1,2,3,4,2
37839,5,4,2,2,5,3,1,5,5,5,3,5,5,1,4,2,1,5,5,5
21598,3,4,1,2,5,3,1,2,3,2,1,4,4,1,4,3,2,5,5,4
44290,5,4,3,1,4,1,2,5,2,2,1,5,3,1,1,3,5,4,5,3
59594,3,3,3,3,5,4,3,4,4,3,2,2,4,1,5,1,5,5,5,2
13290,3,4,5,2,4,1,1,5,5,2,1,4,4,1,4,1,1,3,5,5
37179,1,4,4,3,2,3,1,2,5,3,1,2,1,1,1,5,2,4,5,1
27455,5,4,1,3,5,5,4,4,3,2,1,5,1,2,5,1,3,5,5,5
9155,3,2,1,1,5,1,3,3,5,2,2,5,4,3,3,1,5,2,5,4
70995,2,4,2,4,3,1,1,2,2,2,2,5,4,1,3,4,1,2,5,2
73050,3,1,3,2,5,3,4,5,5,3,1,4,1,1,4,1,3,5,1,5
13655,4,4,1,3,3,1,1,4,2,2,1,5,5,1,5,1,1,5,5,1
41676,5,3,1,2,5,1,1,4,1,1,1,5,5,1,5,1,3,3,5,5
31394,3,1,5,4,4,5,5,2,5,5,5,4,2,5,2,4,2,2,2,4
32772,5,4,5,1,4,1,1,5,5,1,1,4,4,1,4,1,1,4,5,5
1512,3,4,3,2,5,2,1,4,3,2,2,5,2,1,4,1,1,4,3,2
69288,4,5,4,4,5,2,2,4,5,4,2,1,2,1,2,4,4,1,5,4
54906,5,5,1,1,5,1,1,4,1,1,1,5,4,1,5,1,1,4,5,1
27918,4,4,2,3,3,2,2,2,4,2,1,5,5,1,3,2,1,3,5,4
23090,1,4,1,4,3,1,2,2,2,4,2,3,2,3,4,2,2,4,5,1
70174,5,4,1,1,4,1,1,4,2,1,1,5,5,1,5,1,1,5,5,5
35442,5,4,1,1,5,1,1,5,1,1,1,5,5,1,4,1,1,5,5,5
30146,4,4,4,3,5,2,1,3,3,1,2,4,2,2,5,2,5,4,5,3
41585,5,2,2,1,5,5,1,1,4,1,1,1,1,1,4,5,1,4,5,2
44947,3,1,5,5,1,2,4,1,5,5,2,1,1,5,1,1,5,1,5,1
53560,3,1,2,4,2,3,2,1,5,2,4,2,1,1,4,4,4,5,2,1
21052,2,2,3,4,3,2,3,1,4,4,2,2,5,4,3,4,3,4,3,1
51839,3,2,2,3,3,5,4,4,5,4,3,2,1,3,4,2,3,3,3,1
49873,5,1,2,2,5,2,2,2,1,4,1,5,2,1,5,1,5,5,5,5
14463,3,4,1,5,4,1,1,2,5,1,1,4,1,3,2,2,1,4,5,3
7984,1,2,2,3,3,1,1,1,5,2,2,3,2,2,2,1,2,2,5,1
1330,4,4,1,1,5,2,1,3,5,2,1,4,5,1,1,2,2,4,5,2
41611,2,2,5,3,5,3,4,3,4,5,2,4,4,4,3,1,2,1,5,1
26964,4,4,3,1,5,3,2,4,5,1,1,5,5,1,5,1,1,3,5,5
65001,5,5,4,4,3,4,2,1,5,4,2,5,1,3,3,4,5,2,4,2
20308,4,5,1,1,5,1,1,4,3,2,1,5,3,1,4,1,1,5,5,5
24202,1,2,4,3,1,5,4,2,5,4,3,2,1,3,3,3,3,2,5,1
13151,1,4,1,5,1,5,5,1,5,5,1,1,1,5,1,5,1,4,1,1
26271,5,4,2,2,4,1,1,5,3,1,2,5,4,3,3,5,4,5,5,4
6347,4,4,3,4,3,5,2,4,5,4,4,4,1,3,3,3,2,5,4,3
848,4,4,2,4,2,4,1,1,5,1,1,2,1,1,3,5,1,3,5,1
53659,5,1,1,5,5,1,5,5,5,1,1,5,5,3,1,1,1,5,5,1
45747,5,5,1,1,5,1,1,4,3,1,1,4,5,1,5,1,2,5,5,5
7808,4,4,2,1,1,2,3,4,5,4,2,4,4,1,5,1,5,4,5,1
40413,5,5,3,3,4,1,1,4,1,1,1,4,5,1,4,1,1,4,5,5
57929,1,4,4,1,3,4,1,5,4,5,1,1,1,1,5,1,3,5,5,1
15296,2,3,5,4,4,4,2,1,5,5,1,5,1,2,2,2,1,4,4,1
50467,4,5,3,4,4,2,2,5,3,2,1,5,3,5,4,3,1,3,4,1
61875,1,1,4,4,1,5,2,1,5,5,1,5,1,3,1,5,1,1,4,1
3833,2,2,4,3,4,5,4,4,5,5,3,2,2,2,2,4,4,4,3,2
23873,1,5,5,3,5,5,4,1,5,5,2,2,3,2,2,4,3,3,5,1
6698,2,2,4,2,5,5,5,3,4,5,1,5,4,1,2,2,1,4,5,2
10380,5,5,2,1,5,1,1,5,1,1,2,5,2,1,5,1,1,4,4,5
2826,5,5,2,2,5,1,1,4,1,1,1,5,5,2,5,2,2,5,4,4
33650,3,1,2,4,2,4,2,1,5,5,1,2,2,3,1,5,1,4,5,2
35128,5,5,5,2,4,4,4,1,5,5,2,2,4,3,1,5,2,4,5,2
49373,4,2,2,2,1,1,2,2,4,3,2,4,2,2,3,2,2,2,5,1
37601,4,4,2,4,5,1,2,5,5,3,1,5,4,1,4,1,1,5,1,5
23343,5,4,5,5,4,4,1,1,5,1,1,5,2,5,2,5,1,5,5,1
9844,1,1,5,2,4,5,5,1,5,5,4,4,1,3,1,2,2,1,1,1
32777,4,2,3,4,3,5,5,4,3,3,3,1,3,5,2,1,1,5,5,1
42548,3,5,2,1,5,2,2,5,5,1,2,5,4,2,5,1,1,5,5,2
69130,5,2,2,1,5,1,1,4,1,1,1,5,2,1,5,1,1,5,5,5
3482,4,4,2,5,3,2,1,1,2,3,1,4,1,3,2,2,2,5,4,1
69097,4,1,1,4,5,2,2,1,2,2,5,5,2,4,4,4,4,5,2,5
11582,4,4,2,4,4,1,1,4,3,3,1,4,5,1,4,5,1,5,5,2
44285,2,2,3,2,4,1,1,2,4,4,2,2,4,1,5,1,1,3,5,3
42088,5,5,5,2,2,2,1,2,4,5,2,1,1,1,1,1,4,3,5,5
27262,4,5,1,3,4,1,1,4,2,1,1,3,5,3,5,1,3,4,5,3
33669,4,5,1,1,5,1,1,1,1,1,1,5,4,1,5,2,2,5,4,5
54141,2,1,2,5,2,1,2,4,5,5,1,4,1,2,5,5,3,1,4,1
11259,4,4,1,4,5,2,1,1,2,3,1,4,4,1,2,1,1,3,5,1
54663,5,5,2,2,5,1,1,5,3,1,1,5,4,3,4,3,1,5,5,5
66764,1,1,2,2,4,2,2,2,5,4,1,2,1,1,3,1,2,4,2,2
43362,5,5,2,2,5,1,1,5,5,2,1,5,4,1,4,1,4,4,5,1
21634,1,1,1,4,4,1,2,4,5,1,1,4,1,1,1,1,1,4,5,3
70486,3,4,4,3,4,5,3,2,5,5,3,3,1,3,2,3,3,2,5,5
43054,5,4,4,1,4,1,1,2,2,4,1,5,4,2,4,1,2,5,4,4
52491,4,4,4,3,4,1,2,4,5,3,1,2,1,1,5,2,1,5,5,2
26718,5,3,3,1,5,1,3,5,3,1,1,5,5,1,5,1,1,5,5,1
47339,5,4,1,1,5,1,1,1,1,1,1,4,4,2,5,1,1,5,5,4
43711,5,5,1,2,4,1,1,5,2,1,1,5,3,3,5,1,1,5,5,2
7441,4,2,4,4,4,2,2,4,3,4,4,3,3,2,4,2,4,4,3,3
60995,2,4,2,5,5,1,1,3,4,4,1,4,2,2,4,2,1,4,5,4
10324,5,5,5,1,2,1,5,5,1,1,1,5,1,1,5,1,3,1,5,5
33463,1,1,1,5,1,5,5,1,5,5,4,1,1,1,1,5,2,1,5,1
35794,4,3,3,3,3,1,2,2,3,1,2,5,5,2,5,1,3,4,5,1
27393,4,5,2,3,4,2,2,5,3,4,3,4,4,1,5,2,3,5,5,4
68026,2,4,3,4,5,1,3,4,5,5,1,5,5,4,1,1,1,1,5,1
49536,4,4,2,3,4,1,4,3,3,4,1,4,2,1,5,1,1,5,3,4
32428,3,4,4,3,3,5,5,4,5,5,5,4,2,4,3,4,4,2,4,2
44576,5,4,4,4,5,2,2,4,3,2,2,5,1,5,4,3,4,4,5,4
30837,1,2,2,4,1,4,2,3,5,1,1,2,2,2,4,4,2,1,5,2
53210,5,5,2,4,5,1,1,2,2,1,1,5,5,1,1,1,1,1,1,3
68878,1,1,4,3,4,1,2,1,3,5,1,5,1,1,1,1,1,4,5,3
52891,5,5,5,1,5,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5
45587,2,5,3,3,5,5,5,5,5,5,2,5,1,5,5,5,3,5,5,1
7158,4,5,1,1,5,1,1,5,5,2,1,5,5,1,1,1,1,3,5,4
5345,4,2,4,3,4,2,2,4,4,2,2,2,4,2,1,2,2,2,3,1
41348,5,1,3,4,3,5,3,4,5,5,5,4,2,2,2,2,1,5,2,1
14475,5,2,3,3,3,1,1,4,5,5,3,5,3,3,4,3,1,1,5,1
10948,5,5,3,2,4,1,1,3,2,1,1,5,5,1,3,1,1,4,5,1
43720,5,4,4,1,5,5,4,1,5,5,1,1,1,1,4,2,1,1,5,5
25124,4,5,4,5,2,3,2,1,5,4,3,5,4,3,4,3,5,4,5,1
42392,3,2,5,4,4,5,4,4,4,4,3,4,1,3,1,4,3,2,4,1
42486,1,2,4,5,1,5,2,1,5,2,4,5,1,2,2,4,4,1,5,5
39632,4,2,2,3,4,1,2,1,4,2,1,3,4,3,2,1,4,4,1,5
63413,2,2,4,4,5,1,2,2,5,4,4,4,1,2,2,1,2,5,5,4
16129,1,4,4,5,4,5,5,4,5,5,2,2,5,4,4,5,5,2,5,1
45158,1,1,1,5,4,1,1,4,5,2,1,1,1,1,5,2,2,5,5,1
41288,1,1,4,5,1,5,4,1,5,5,4,2,1,3,3,5,4,3,5,1
49263,5,5,4,4,4,2,1,5,3,4,1,5,5,1,5,5,2,5,5,1
44616,3,2,3,3,1,4,4,3,5,2,2,4,1,2,4,5,2,3,5,2
1801,1,2,4,4,1,4,4,1,5,5,2,4,1,3,1,2,2,4,5,1
19419,1,3,3,3,2,4,2,2,4,4,1,3,1,3,3,1,1,4,5,2
57129,4,5,1,1,5,1,1,2,1,1,1,5,1,1,5,1,1,5,5,1
43894,2,1,4,4,4,2,2,2,4,4,1,4,2,4,4,2,1,4,4,1
12990,1,2,1,1,3,4,5,2,5,5,1,2,1,4,3,2,5,2,5,1
16311,4,4,2,3,5,1,1,4,4,1,2,5,2,4,5,3,5,4,5,5
5262,2,4,4,5,1,4,2,2,5,3,1,4,4,4,5,3,3,3,5,1
41016,1,2,1,3,2,1,1,2,3,4,3,3,1,3,2,3,5,2,4,3
40928,2,1,2,5,3,3,5,5,5,4,3,5,3,2,1,2,3,4,1,1
1141,5,4,2,4,3,4,4,4,4,5,1,2,1,1,5,2,2,4,5,1
53004,4,4,5,4,1,2,4,3,3,5,1,1,1,3,3,4,4,4,5,1
15709,5,4,1,2,5,1,2,1,4,4,1,4,4,1,5,4,1,4,5,2
8365,5,5,4,3,4,4,1,1,1,1,1,4,2,2,5,1,2,5,5,3
28069,1,1,1,4,2,4,1,1,4,3,3,1,1,3,3,4,2,3,4,3
6623,5,5,1,2,5,1,2,4,1,1,1,5,5,2,5,3,1,5,5,5
34605,1,1,4,4,2,4,1,2,5,5,1,1,1,1,1,3,3,4,5,1
22154,5,5,1,1,5,1,1,5,4,1,1,5,4,1,4,5,1,5,5,5
32623,1,2,5,4,2,5,4,1,5,5,1,2,1,2,1,1,1,2,1,1
26358,4,4,4,3,4,2,2,2,5,4,2,4,2,1,3,1,2,4,4,2
10102,1,1,5,1,1,5,1,1,5,5,5,1,1,1,1,1,1,1,5,1
71466,4,5,3,5,2,3,1,3,3,2,1,1,4,1,4,2,2,5,5,1
45657,5,5,1,3,5,1,1,5,4,5,1,5,4,3,5,1,1,5,5,5
57754,4,3,2,3,4,1,2,4,5,4,2,4,2,1,5,2,1,4,5,1
48672,4,3,5,2,4,2,3,2,5,2,1,4,4,5,4,2,2,4,3,2
33636,5,5,3,3,5,2,2,4,2,5,2,5,4,3,4,4,2,4,5,3
20663,4,4,5,4,3,3,2,2,5,1,1,2,4,2,3,1,1,4,5,3
43141,5,4,5,1,3,3,4,5,5,5,1,4,3,1,5,1,3,4,5,1
22806,5,5,3,3,5,4,2,4,4,1,5,4,5,3,5,5,4,4,5,5
44851,3,5,3,3,4,4,1,4,4,3,2,1,2,1,5,3,3,4,4,2
3826,4,5,1,4,5,1,1,4,1,1,1,5,1,1,5,1,1,5,5,5
38075,5,3,1,1,5,1,1,5,1,3,1,5,2,1,4,2,1,5,5,1
69498,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,3,2
48165,1,1,1,4,1,5,2,1,5,2,1,5,1,1,1,1,4,1,1,1
41673,3,3,4,1,4,4,2,3,5,3,2,1,1,1,3,4,4,1,2,3
61563,5,5,1,1,4,1,1,4,3,1,1,4,4,1,2,2,5,5,5,4
64244,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,4,1,5
31031,5,5,4,1,5,4,1,3,4,4,1,4,3,1,5,1,3,4,5,1
34415,5,4,2,5,3,2,3,4,4,2,1,4,2,5,4,2,3,5,5,1
37741,3,1,5,1,1,4,5,1,5,4,1,4,1,1,5,1,3,1,5,1
59993,1,2,4,5,2,5,4,1,5,4,5,1,1,2,3,5,3,2,4,1
42348,5,4,2,2,5,2,2,5,2,2,1,3,1,1,4,1,3,2,2,3
41269,1,1,1,5,3,5,3,5,5,5,5,3,5,5,4,1,1,1,4,1
69111,3,4,5,3,1,2,1,2,5,5,2,1,4,2,4,2,4,2,5,1
53386,3,3,1,2,5,2,2,2,3,2,1,5,5,1,4,5,5,3,5,1
73053,1,2,5,5,3,3,1,3,5,5,2,1,5,5,2,2,1,3,1,3
58434,5,5,4,3,4,2,2,4,5,3,2,5,4,4,4,2,3,3,2,1
32484,5,2,3,4,5,1,1,4,5,5,3,2,1,1,3,5,2,3,5,1
7277,4,4,2,4,5,5,4,5,5,5,2,3,1,3,4,3,4,2,5,4
4449,4,2,2,1,5,1,1,2,5,2,2,4,4,1,5,2,1,4,5,3
14430,5,1,1,1,5,1,1,4,2,1,1,5,5,3,5,1,1,5,5,2
69369,3,4,5,1,5,1,4,1,5,3,1,5,2,2,5,1,5,5,5,1
71696,5,4,1,1,5,3,2,2,1,3,2,4,4,2,5,4,2,4,5,1
52524,3,4,3,4,4,2,2,2,5,4,2,5,2,4,4,4,4,2,1,1
53829,1,5,5,4,1,5,2,1,5,5,1,2,1,1,1,5,3,1,5,1
16809,5,1,1,1,5,1,5,5,4,5,1,5,5,2,4,4,1,5,5,5
44524,5,4,3,3,5,3,2,1,4,3,3,4,5,1,5,2,1,4,5,4
2623,5,4,2,1,4,2,1,5,2,2,1,5,4,2,5,1,1,5,4,4
17612,1,1,1,5,5,5,1,4,5,5,4,5,2,5,1,1,3,5,5,5
57050,5,5,5,4,5,3,3,3,3,4,5,4,1,1,3,4,1,3,4,1
15241,5,3,5,5,4,4,3,5,5,3,1,5,5,4,2,2,4,4,5,5
646,5,1,1,4,1,1,1,2,5,3,1,4,4,2,4,1,3,4,5,1
65173,5,5,2,1,3,1,1,5,3,2,1,5,4,1,5,1,4,4,5,4
63415,1,2,5,3,4,2,2,2,5,5,2,1,2,4,3,2,4,2,5,1
2126,5,5,4,3,3,1,1,3,4,3,1,2,5,2,1,5,2,4,5,3
61517,4,2,2,3,4,2,2,2,4,2,1,4,4,3,4,5,1,3,4,4
22935,3,4,2,2,5,3,1,3,4,3,3,5,5,1,1,2,2,3,4,1
13949,1,2,2,4,2,1,1,4,5,2,2,2,1,2,4,4,1,2,5,4
43473,3,4,3,4,4,3,4,2,5,5,1,5,1,4,3,1,3,3,3,1
